id,stratum,n,mean,sd,rsd,skew,excess_kurtosis,dagostino_k2,dagostino_p,anderson_stat,anderson_crit_5pct,rejects_normal_at_5pct,empirical_below_normal_p05,empirical_above_normal_p95,empirical_p05_p95_coverage
bigonial_width,female|Other,220,112.35909090909091,8.460121823604942,0.07529539225668867,0.2136458298001996,0.17489099747831682,2.2957690976176734,0.31730730800580803,0.47954624195301676,0.749,False,0.04090909090909091,0.05,0.9090909090909091
bigonial_width,female|White,519,108.46050096339114,8.229917674089844,0.07587939942180151,0.6113206884224373,0.6087130841515531,34.372898695628706,3.4357367850493006e-08,3.0560674353941977,0.751,True,0.019267822736030827,0.07514450867052024,0.905587668593449
bigonial_width,female|pooled,1454,111.64442916093535,9.27395875531709,0.08306691901257954,0.5070532814839016,0.5928230511601562,70.16009660517014,5.820075215700186e-16,4.710788192121072,0.752,True,0.035075653370013754,0.05570839064649243,0.9092159559834938
bigonial_width,male|Black,634,120.76340694006309,11.35458311549628,0.09402337515313518,0.2740962752618823,-0.19412497994206435,8.800089476611166,0.012276790647970574,1.6199233595722262,0.751,True,0.04100946372239748,0.06782334384858044,0.8911671924290221
bigonial_width,male|Hispanic,412,123.53883495145631,11.675079897378103,0.09450534240480526,0.37173380216958996,-0.5698252715453975,19.508294121756478,5.8053412798407335e-05,3.373118512749272,0.751,True,0.02912621359223301,0.07766990291262135,0.8932038834951457
bigonial_width,male|Other,130,119.98461538461538,9.750360450808559,0.08126342214419238,0.1858674322951131,0.37683357842589293,2.015613649483278,0.36501865221673874,0.28693291145674493,0.748,False,0.03076923076923077,0.046153846153846156,0.9230769230769231
bigonial_width,male|White,1367,119.88807607900512,10.010824143363363,0.08350141624398347,0.4479736706736185,0.0035310017508911606,42.27855856466062,6.596714008895284e-10,6.233504277608063,0.752,True,0.03730797366495977,0.06217995610826628,0.9005120702267739
bigonial_width,male|pooled,2543,120.70271333071176,10.700913056148758,0.08865511603562273,0.4083239137502537,-0.08450405062468347,66.58202328954302,3.4825498818322913e-15,11.149792440209694,0.752,True,0.03735745182854896,0.06724341329138812,0.895399134880063
nose_breadth,both|pooled,3997,37.08731548661496,4.940854558430192,0.13322222149546997,0.468198195975157,-0.03433081443921049,133.0656473845825,1.273977638166152e-29,24.361711697316423,0.752,True,0.02001501125844383,0.05604203152364273,0.9239429572179134
nose_breadth,female|Black,589,40.10016977928693,3.4819969402936595,0.08683247376404443,0.14724589762691093,0.18728979065967888,3.1860252773443616,0.20331218203502888,2.2772440367360787,0.751,True,0.04074702886247878,0.05263157894736842,0.9066213921901528
nose_breadth,female|Hispanic,126,34.76190476190476,3.2506702605550664,0.09351243215295398,0.26871122233984673,0.3915175694475752,2.8751627254154477,0.2375014945446353,1.00333980713728,0.747,True,0.047619047619047616,0.031746031746031744,0.9206349206349206
nose_breadth,female|Other,220,34.986363636363635,3.5326003531807353,0.10097077792643391,0.35450907170915913,-0.02246457176054273,4.673053746772671,0.09666277796894704,1.5719486020520321,0.749,True,0.05454545454545454,0.06818181818181818,0.8772727272727273
nose_breadth,female|White,519,31.558766859344892,2.6023295217456606,0.0824597974104645,0.43300850247102995,1.2267057305075761,30.704626136751806,2.150676798454453e-07,4.20604376817937,0.751,True,0.04431599229287091,0.06358381502890173,0.8921001926782274
nose_breadth,female|pooled,1454,35.81499312242091,4.921911425291096,0.1374260050383726,0.31244966411102393,-0.5842915680069698,65.03118433065377,7.56236694826091e-15,11.425552730533354,0.752,True,0.018569463548830812,0.07015130674002751,0.9112792297111417
nose_breadth,male|Black,634,43.40694006309148,3.865636158858412,0.0890557167411422,0.15391636622089064,0.6947433195618271,10.8869178573254,0.004324499236963696,2.9293890245462535,0.751,True,0.050473186119873815,0.06624605678233439,0.8832807570977917
nose_breadth,male|Hispanic,412,37.390776699029125,3.347688657358839,0.08953247171904198,0.5390919329524653,0.5500272106091155,22.467972052796966,1.3217272957528564e-05,3.061525756620881,0.751,True,0.019417475728155338,0.07524271844660194,0.9053398058252428
nose_breadth,male|Other,130,38.276923076923076,4.144699397400512,0.10828193763305195,0.3729461951734428,0.016410748583939316,3.257658557857126,0.1961590873296147,0.8782338331760684,0.748,True,0.03076923076923077,0.038461538461538464,0.9307692307692308
nose_breadth,male|White,1367,35.3050475493782,3.182100742146502,0.09013160901981411,0.4897517958126026,0.7297382942291968,67.66169691393098,2.0297810659365335e-15,8.88946528206543,0.752,True,0.048280907095830286,0.0548646671543526,0.8968544257498171
nose_breadth,male|pooled,2543,37.8147856861974,4.803444380267043,0.12702556138035512,0.6386457443830207,0.12070239338432742,148.54796350764136,5.5362994872516235e-33,27.452649405865486,0.752,True,0.009830908375933936,0.07510813999213527,0.9150609516319308
mouth_width,both|pooled,3997,50.743807855891916,4.503798287014911,0.08875562314529714,0.05615881511826002,-0.16352875522125743,7.159408634283961,0.02788394184005971,8.832730302074651,0.752,True,0.05529146860145109,0.043532649487115334,0.9011758819114336
mouth_width,female|Black,589,51.898132427843805,3.8817311398777976,0.07479519894621901,0.01106521624765217,-0.07423003237545167,0.07035399065957496,0.9654345237325069,2.1624848176791147,0.751,True,0.04584040747028863,0.05432937181663837,0.8998302207130731
mouth_width,female|Hispanic,126,49.07936507936508,3.8979033843402013,0.07942041177665998,0.31352124407950493,0.22027358371653882,2.8141363337558727,0.2448601208282613,0.768910583419256,0.747,True,0.031746031746031744,0.047619047619047616,0.9206349206349206
mouth_width,female|Other,220,46.79090909090909,4.199576961833712,0.0897519848070154,0.17961407941590227,-0.2766833159740161,1.834062340720456,0.3997039342283432,0.8969107655128994,0.749,True,0.013636363636363636,0.06363636363636363,0.9227272727272727
