face_id,yaw,yaw_mirrored,pitch,pitch_mirrored,roll,roll_mirrored,yaw_antisymmetry_error,roll_antisymmetry_error,pitch_symmetry_error
104,-2.462210625029665,2.5014018236003754,-1.4450349481692715,-1.4803045509393364,-0.5040441084456989,0.1394834151667162,0.019595599285355148,-0.18228034663949136,0.017634801385032484
105,-1.0897703424538745,0.5641801888279588,9.845337759300799,10.147392630060857,1.9559010815744908,-2.003737378643733,-0.26279507681295783,-0.023918148534621042,-0.15102743538002894
107,-1.695015069314978,1.7693363853862965,0.33028919192202555,0.20757526520965258,-0.9922531703526637,1.8290772752920477,0.037160658035659266,0.418412052469692,0.061356963356186484
108,-0.6251714835994984,0.5886490747252651,2.7331853603018157,1.3462698791623582,-0.040798670918669976,0.8005701011551911,-0.01826120443711665,0.3798857151182606,0.6934577405697288
112,1.1400146013706633,-1.0567078512810757,-5.740918712028757,-5.153731617950992,1.523554802867738,-1.5249559521429426,0.04165337504479383,-0.0007005746376023136,-0.2935935470388822
113,-1.4404179537337545,0.5544616834126769,6.381014158964733,5.807825110704086,0.5345897282702008,-0.4582348300952167,-0.4429781351605388,0.038177449087492044,0.2865945241303236
114,-3.410267348810469,3.7140959343206155,6.339091311612841,6.8057644135407855,-2.8971916492087506,2.637460259084087,0.15191429275507318,-0.1298656950623318,-0.2333365509639722
115,0.768215868582811,-1.0828385542199577,5.47498785801525,6.375545738760492,1.0734297551948537,-1.5619066352224769,-0.15731134281857334,-0.24423844001381156,-0.45027894037262106
117,-2.1850443232748984,1.7953792563613205,3.9767495781929867,4.219962369253386,1.4595804763370483,-0.856540353113125,-0.19483253345678897,0.30152006161196165,-0.12160639553019958
118,-1.6828129363627502,0.8913682881038134,4.314902425603386,4.658475028120191,-1.067594639209547,1.2053242298840907,-0.3957223241294684,0.06886479533727186,-0.17178630125840222
119,0.17267449265476836,-0.5991754634533125,0.5330740666046927,1.5920979923446374,-0.30761037587621803,0.2747384096286656,-0.21325048539927208,-0.016435983123776227,-0.5295119628699724
120,1.7302400624120262,-2.3586158652276126,-7.097927889722197,-6.867823085452698,-0.19160273443344555,0.32109661107283466,-0.3141879014077932,0.06474693831969455,-0.11505240213474943
121,-0.06522142302359887,-1.3512242209098504,8.949020572256488,8.295823114945135,1.4349634073512645,-1.3080239147397543,-0.7082228219667246,0.06346974630575508,0.32659872865567685
122,0.4125704531407593,-0.44471721871710035,-2.133240113184702,-2.5600283254543568,-0.18814328363947375,0.011769063774036597,-0.016073382788170526,-0.08818710993271857,0.21339410613482745
123,-0.3860255899421659,-0.5775688003442119,2.570651617491254,1.9649741341132065,-1.698409886775886,0.9020127110384552,-0.48179719514318886,-0.39819858786871537,0.3028387416890237
124,-1.217470440662489,1.247075041846263,-5.8914996237917965,-6.056098645052641,1.067445762429982,-0.30805551211103244,0.01480230059188703,0.3796951251594748,0.08229951063042229
